srvy_yr;srvy_wve_nm;mode;network;geography;measures;rate;text_rate
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_NO_TCKT;4.08;4.08%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_NO_TCKT_95CI_UPPER_LMT;5.97;5.97%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_OVRRDNG_95CI_UPPER_LMT;1.66;1.66%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_TTL_95CI_LOWER_LMT;5.09;5.09%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_TTL;7.18;7.18%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_TTL_95CI_UPPER_LMT;9.28;9.28%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.01;0.01%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_CNCSSN_MISUSE;0.28;0.28%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;7.25;7.25%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.38;0.38%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_NO_TCKT;1.64;1.64%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_NO_TCKT_95CI_UPPER_LMT;9.95;9.95%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_OVRRDNG_95CI_UPPER_LMT;7.22;7.22%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_TTL_95CI_LOWER_LMT;0.56;0.56%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_TTL;1.92;1.92%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_TTL_95CI_UPPER_LMT;0.23;0.23%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.47;0.47%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_CNCSSN_MISUSE;1.67;1.67%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;7.84;7.84%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_NO_TCKT;0.65;0.65%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_NO_TCKT_95CI_UPPER_LMT;15.72;15.72%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_OVRRDNG;0.04;0.04%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_OVRRDNG_95CI_UPPER_LMT;15.6;15.60%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_TTL_95CI_LOWER_LMT;0.9;0.90%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_TTL;2.36;2.36%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_TTL_95CI_UPPER_LMT;18.61;18.61%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.69;0.69%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_CNCSSN_MISUSE;2.5;2.50%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;11.95;11.95%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.23;3.23%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_NO_TCKT;13.33;13.33%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_NO_TCKT_95CI_UPPER_LMT;23.43;23.43%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_OVRRDNG_95CI_UPPER_LMT;7.99;7.99%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_TTL_95CI_LOWER_LMT;5.61;5.61%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_TTL;15.83;15.83%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_TTL_95CI_UPPER_LMT;26.05;26.05%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.19;0.19%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_CNCSSN_MISUSE;1.42;1.42%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;28.07;28.07%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_NO_TCKT_95CI_LOWER_LMT;0.07;0.07%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_NO_TCKT;1.18;1.18%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_NO_TCKT_95CI_UPPER_LMT;28.01;28.01%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_OVRRDNG_95CI_UPPER_LMT;25.74;25.74%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_TTL_95CI_LOWER_LMT;0.8;0.80%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_TTL;2.6;2.60%
2016;nov/16;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_TTL_95CI_UPPER_LMT;29.88;29.88%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;3.09;3.09%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_CNCSSN_MISUSE;4.06;4.06%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;6.85;6.85%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;5.71;5.71%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT;6.88;6.88%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT_95CI_UPPER_LMT;9.9;9.90%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT_EVDD_95CI_LOWER_LMT;2.21;2.21%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT_EVDD;2.98;2.98%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT_EVDD_95CI_UPPER_LMT;5.61;5.61%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT_FREE_95CI_LOWER_LMT;3.24;3.24%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT_FREE;3.9;3.90%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_NO_TCKT_FREE_95CI_UPPER_LMT;6.54;6.54%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_OVRRDNG;0.01;0.01%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_OVRRDNG_95CI_UPPER_LMT;1.94;1.94%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_95CI_LOWER_LMT;9.5;9.50%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY;11.28;11.28%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_95CI_UPPER_LMT;15.23;15.23%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKEND_95CI_LOWER_LMT;6.74;6.74%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKEND;9.01;9.01%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKEND_95CI_UPPER_LMT;11.29;11.29%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;8.72;8.72%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_AM_PEAK;11.46;11.46%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_AM_PEAK_95CI_UPPER_LMT;21.82;21.82%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;11.32;11.32%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_PM_PEAK;15.81;15.81%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_PM_PEAK_95CI_UPPER_LMT;20.3;20.30%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;5.58;5.58%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_OFF_PEAK;7.1;7.10%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_WKDY_OFF_PEAK_95CI_UPPER_LMT;8.61;8.61%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_TTL_95CI_LOWER_LMT;9.34;9.34%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_TTL;10.95;10.95%
2016;nov/16;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_TTL_95CI_UPPER_LMT;14.31;14.31%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.57;1.57%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_CNCSSN_MISUSE;2.56;2.56%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;3.56;3.56%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_NO_TCKT_95CI_LOWER_LMT;10.97;10.97%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_NO_TCKT;15.23;15.23%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_NO_TCKT_95CI_UPPER_LMT;19.5;19.50%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.81;0.81%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_TTL_95CI_LOWER_LMT;13.57;13.57%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_TTL;17.8;17.80%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC001;NC_RATE_TTL_95CI_UPPER_LMT;22.02;22.02%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.21;0.21%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_CNCSSN_MISUSE;0.61;0.61%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;1.02;1.02%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.38;1.38%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_NO_TCKT;3.74;3.74%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_NO_TCKT_95CI_UPPER_LMT;6.11;6.11%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.97;0.97%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_TTL_95CI_LOWER_LMT;1.98;1.98%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_TTL;4.36;4.36%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC002;NC_RATE_TTL_95CI_UPPER_LMT;6.73;6.73%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.39;1.39%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_CNCSSN_MISUSE;2.48;2.48%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;3.56;3.56%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.27;1.27%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_NO_TCKT;2.33;2.33%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_NO_TCKT_95CI_UPPER_LMT;3.39;3.39%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.89;0.89%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_TTL_95CI_LOWER_LMT;3.07;3.07%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_TTL;4.8;4.80%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC003;NC_RATE_TTL_95CI_UPPER_LMT;6.53;6.53%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.1;1.10%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_CNCSSN_MISUSE;1.83;1.83%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;2.56;2.56%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.73;1.73%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_NO_TCKT;3.13;3.13%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_NO_TCKT_95CI_UPPER_LMT;4.53;4.53%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0.06;0.06%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_OVRRDNG;0.16;0.16%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_OVRRDNG_95CI_UPPER_LMT;1.29;1.29%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_TTL_95CI_LOWER_LMT;3.41;3.41%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_TTL;5.12;5.12%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC004;NC_RATE_TTL_95CI_UPPER_LMT;6.83;6.83%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.17;0.17%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_CNCSSN_MISUSE;0.56;0.56%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;1.8;1.80%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_NO_TCKT_95CI_LOWER_LMT;5.05;5.05%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_NO_TCKT;8.48;8.48%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_NO_TCKT_95CI_UPPER_LMT;11.91;11.91%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_OVRRDNG_95CI_UPPER_LMT;1.01;1.01%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_TTL_95CI_LOWER_LMT;5.56;5.56%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_TTL;9.04;9.04%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC005;NC_RATE_TTL_95CI_UPPER_LMT;12.52;12.52%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.57;0.57%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_CNCSSN_MISUSE;1.3;1.30%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;2.04;2.04%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.51;3.51%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_NO_TCKT;5.18;5.18%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_NO_TCKT_95CI_UPPER_LMT;6.85;6.85%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.78;0.78%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_TTL_95CI_LOWER_LMT;4.72;4.72%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_TTL;6.48;6.48%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_TTL_95CI_UPPER_LMT;8.24;8.24%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.91;0.91%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_CNCSSN_MISUSE;1.67;1.67%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;2.43;2.43%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_NO_TCKT_95CI_LOWER_LMT;5.36;5.36%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_NO_TCKT;7.54;7.54%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_NO_TCKT_95CI_UPPER_LMT;9.73;9.73%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.77;0.77%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_TTL_95CI_LOWER_LMT;6.95;6.95%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_TTL;9.21;9.21%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_TTL_95CI_UPPER_LMT;11.47;11.47%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.77;0.77%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_CNCSSN_MISUSE;1.37;1.37%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;1.98;1.98%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.59;2.59%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_NO_TCKT;4.25;4.25%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_NO_TCKT_95CI_UPPER_LMT;5.9;5.90%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_OVRRDNG;0.05;0.05%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.64;0.64%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_TTL_95CI_LOWER_LMT;3.92;3.92%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_TTL;5.67;5.67%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_TTL_95CI_UPPER_LMT;7.42;7.42%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.86;0.86%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_CNCSSN_MISUSE;1.47;1.47%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;2.09;2.09%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.38;2.38%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_NO_TCKT;4.12;4.12%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_NO_TCKT_95CI_UPPER_LMT;5.86;5.86%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.67;0.67%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_TTL_95CI_LOWER_LMT;3.83;3.83%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_TTL;5.59;5.59%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_TTL_95CI_UPPER_LMT;7.36;7.36%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.65;0.65%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_CNCSSN_MISUSE;1.34;1.34%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_CNCSSN_MISUSE_95CI_UPPER_LMT;2.04;2.04%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_NO_TCKT_95CI_LOWER_LMT;1.97;1.97%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_NO_TCKT;3.36;3.36%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_NO_TCKT_95CI_UPPER_LMT;4.75;4.75%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_OVRRDNG_95CI_LOWER_LMT;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_OVRRDNG;0;0%
2016;nov/16;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_OVRRDNG_95CI_UPPER_LMT;0.97;0.97%
